simulation,period,variable,risk,value
3,3,ptf3,Real Estate,169384.37893870068
3,3,ptf3,Precious Metals,37145.68781512497
3,3,ptf3,Bonds,213461.25409591215
3,3,ptf3,Crypto,31.427364622626907
3,3,ptf3,Stocks,356512.00875406194
3,3,ptf4,Cash,36401.84452871466
3,3,ptf4,Real Estate,169384.37893870068
3,3,ptf4,Precious Metals,37145.68781512497
3,3,ptf4,Bonds,213461.25409591215
3,3,ptf4,Crypto,31.427364622626907
3,3,ptf4,Stocks,356512.00875406194
3,3,ptf5,Cash,36401.84452871466
3,3,ptf5,Real Estate,169384.37893870068
3,3,ptf5,Precious Metals,37145.68781512497
3,3,ptf5,Bonds,213461.25409591215
3,3,ptf5,Crypto,31.427364622626907
3,3,ptf5,Stocks,356512.00875406194
3,3,returns,Cash,0.0
3,3,returns,Money Market,-0.05478575690468428
3,3,returns,Bonds,-0.10768364224382643
3,3,returns,Stocks,0.11772566816091937
3,3,returns,Crypto,-0.9992117590149263
3,3,returns,Precious Metals,-0.06833570341583785
3,3,returns,Real Estate,0.06209756460622712
3,3,contributions,,0.0
3,3,withdrawals,,50000.0
3,3,availableCash,,36401.84452871466
3,3,cashBuffer,,150000.0
3,3,cashDepletion,,50000.0
3,3,shortfall,,0.0
3,3,cashReplenishment,,0
3,3,financialGainLoss,,-20870.23002775805
3,4,ptf_bop,Cash,36401.84452871466
3,4,ptf_bop,Real Estate,169384.37893870068
3,4,ptf_bop,Precious Metals,37145.68781512497
3,4,ptf_bop,Bonds,213461.25409591215
3,4,ptf_bop,Crypto,31.427364622626907
3,4,ptf_bop,Stocks,356512.00875406194
3,4,ptf_eop,Cash,0.0
3,4,ptf_eop,Real Estate,165660.87725039208
3,4,ptf_eop,Precious Metals,44188.72140327222
3,4,ptf_eop,Bonds,175743.50840613837
3,4,ptf_eop,Crypto,41291.51607449565
3,4,ptf_eop,Stocks,310584.91323195136
3,4,ptf1,Cash,0.0
3,4,ptf1,Real Estate,169384.37893870068
3,4,ptf1,Precious Metals,37145.68781512497
3,4,ptf1,Bonds,199863.09862462681
3,4,ptf1,Crypto,31.427364622626907
3,4,ptf1,Stocks,356512.00875406194
3,4,ptf2,Cash,0.0
3,4,ptf2,Real Estate,152587.3202994274
3,4,ptf2,Precious Metals,38146.83007485685
3,4,ptf2,Bonds,228880.98044914112
3,4,ptf2,Crypto,38146.83007485685
3,4,ptf2,Stocks,305174.6405988548
3,4,ptf3,Cash,0.0
3,4,ptf3,Real Estate,165660.87725039208
3,4,ptf3,Precious Metals,44188.72140327222
3,4,ptf3,Bonds,175743.50840613837
3,4,ptf3,Crypto,41291.51607449565
3,4,ptf3,Stocks,310584.91323195136
3,4,ptf4,Cash,0.0
3,4,ptf4,Real Estate,165660.87725039208
3,4,ptf4,Precious Metals,44188.72140327222
3,4,ptf4,Bonds,175743.50840613837
3,4,ptf4,Crypto,41291.51607449565
3,4,ptf4,Stocks,310584.91323195136
3,4,ptf5,Cash,0.0
3,4,ptf5,Real Estate,165660.87725039208
3,4,ptf5,Precious Metals,44188.72140327222
3,4,ptf5,Bonds,175743.50840613837
3,4,ptf5,Crypto,41291.51607449565
3,4,ptf5,Stocks,310584.91323195136
3,4,returns,Cash,0.0
3,4,returns,Money Market,-0.0594646817954695
3,4,returns,Bonds,-0.23216202560269203
3,4,returns,Stocks,0.01772844762749555
3,4,returns,Crypto,0.08243636479015101
3,4,returns,Precious Metals,0.15838514803351045
3,4,returns,Real Estate,0.08567918307569705
3,4,contributions,,0.0
3,4,withdrawals,,50000.0
3,4,availableCash,,0.0
3,4,cashBuffer,,150000.0
3,4,cashDepletion,,36401.84452871466
3,4,shortfall,,13598.15547128534
3,4,cashReplenishment,,0
3,4,financialGainLoss,,-25467.06513088732
3,5,ptf_bop,Cash,0.0
3,5,ptf_bop,Real Estate,165660.87725039208
3,5,ptf_bop,Precious Metals,44188.72140327222
3,5,ptf_bop,Bonds,175743.50840613837
3,5,ptf_bop,Crypto,41291.51607449565
3,5,ptf_bop,Stocks,310584.91323195136
3,5,ptf_eop,Cash,0.0
3,5,ptf_eop,Real Estate,144345.5968828134
3,5,ptf_eop,Precious Metals,35354.66291097498
3,5,ptf_eop,Bonds,198873.45552320965
3,5,ptf_eop,Crypto,28405.317054796997
3,5,ptf_eop,Stocks,249400.33322427305
3,5,ptf1,Cash,0.0
3,5,ptf1,Real Estate,165660.87725039208
3,5,ptf1,Precious Metals,44188.72140327222
3,5,ptf1,Bonds,125743.50840613837
3,5,ptf1,Crypto,41291.51607449565
3,5,ptf1,Stocks,310584.91323195136
3,5,ptf2,Cash,0.0
3,5,ptf2,Real Estate,137493.90727324993
3,5,ptf2,Precious Metals,34373.47681831248
3,5,ptf2,Bonds,206240.8609098749
3,5,ptf2,Crypto,34373.47681831248
3,5,ptf2,Stocks,274987.81454649987
3,5,ptf3,Cash,0.0
3,5,ptf3,Real Estate,144345.5968828134
3,5,ptf3,Precious Metals,35354.66291097498
3,5,ptf3,Bonds,198873.45552320965
3,5,ptf3,Crypto,28405.317054796997
3,5,ptf3,Stocks,249400.33322427305
3,5,ptf4,Cash,0.0
3,5,ptf4,Real Estate,144345.5968828134
3,5,ptf4,Precious Metals,35354.66291097498
3,5,ptf4,Bonds,198873.45552320965
3,5,ptf4,Crypto,28405.317054796997
3,5,ptf4,Stocks,249400.33322427305
3,5,ptf5,Cash,0.0
3,5,ptf5,Real Estate,144345.5968828134
3,5,ptf5,Precious Metals,35354.66291097498
3,5,ptf5,Bonds,198873.45552320965
3,5,ptf5,Crypto,28405.317054796997
3,5,ptf5,Stocks,249400.33322427305
3,5,returns,Cash,0.0
3,5,returns,Money Market,0.0044689204527531565
3,5,returns,Bonds,-0.03572233627304693
3,5,returns,Stocks,-0.09304950971891167
3,5,returns,Crypto,-0.1736268866562822
3,5,returns,Precious Metals,0.02854486026679052
3,5,returns,Real Estate,0.049832678010573214
3,5,contributions,,0.0
3,5,withdrawals,,50000.0
3,5,availableCash,,0.0
3,5,cashBuffer,,150000.0
3,5,cashDepletion,,0.0
3,5,shortfall,,50000.0
3,5,cashReplenishment,,0
3,5,financialGainLoss,,-31090.170770181576
3,6,ptf_bop,Cash,0.0
3,6,ptf_bop,Real Estate,144345.5968828134
3,6,ptf_bop,Precious Metals,35354.66291097498
3,6,ptf_bop,Bonds,198873.45552320965
3,6,ptf_bop,Crypto,28405.317054796997
3,6,ptf_bop,Stocks,249400.33322427305
3,6,ptf_eop,Cash,25193.4449620496
3,6,ptf_eop,Real Estate,121275.87311921362
3,6,ptf_eop,Precious Metals,30318.968279803405
3,6,ptf_eop,Bonds,181913.80967882046
3,6,ptf_eop,Crypto,30318.968279803405
3,6,ptf_eop,Stocks,242551.74623842724
3,6,ptf1,Cash,0.0
3,6,ptf1,Real Estate,144345.5968828134
3,6,ptf1,Precious Metals,35354.66291097498
3,6,ptf1,Bonds,148873.45552320965
3,6,ptf1,Crypto,28405.317054796997
3,6,ptf1,Stocks,249400.33322427305
3,6,ptf2,Cash,0.0
3,6,ptf2,Real Estate,121275.87311921362
3,6,ptf2,Precious Metals,30318.968279803405
3,6,ptf2,Bonds,181913.80967882046
3,6,ptf2,Crypto,30318.968279803405
3,6,ptf2,Stocks,242551.74623842724
3,6,ptf3,Cash,0.0
3,6,ptf3,Real Estate,148608.1795291541
3,6,ptf3,Precious Metals,17388.645716161645
3,6,ptf3,Bonds,173950.42232165002
3,6,ptf3,Crypto,40421.19535961543
3,6,ptf3,Stocks,251204.3676315365
3,6,ptf4,Cash,25193.4449620496
3,6,ptf4,Real Estate,148608.1795291541
3,6,ptf4,Precious Metals,17388.645716161645
3,6,ptf4,Bonds,148756.97735960042
3,6,ptf4,Crypto,40421.19535961543
3,6,ptf4,Stocks,251204.3676315365
3,6,ptf5,Cash,25193.4449620496
3,6,ptf5,Real Estate,121275.87311921362
3,6,ptf5,Precious Metals,30318.968279803405
3,6,ptf5,Bonds,181913.80967882046
3,6,ptf5,Crypto,30318.968279803405
3,6,ptf5,Stocks,242551.74623842724
3,6,returns,Cash,0.0
3,6,returns,Money Market,0.022354228510475686
3,6,returns,Bonds,-0.043775606542627285
3,6,returns,Stocks,0.035673300758691635
3,6,returns,Crypto,0.33319824693841893
3,6,returns,Precious Metals,-0.42647633799119505
3,6,returns,Real Estate,0.22537299222800009
3,6,contributions,,0.0
3,6,withdrawals,,50000.0
3,6,availableCash,,0.0
3,6,cashBuffer,,150000.0
3,6,cashDepletion,,0.0
3,6,shortfall,,50000.0
3,6,cashReplenishment,,25193.4449620496
3,6,financialGainLoss,,25193.4449620496
3,7,ptf_bop,Cash,25193.4449620496
3,7,ptf_bop,Real Estate,121275.87311921362
3,7,ptf_bop,Precious Metals,30318.968279803405
3,7,ptf_bop,Bonds,181913.80967882046
3,7,ptf_bop,Crypto,30318.968279803405
3,7,ptf_bop,Stocks,242551.74623842724
3,7,ptf_eop,Cash,14142.255871282076
3,7,ptf_eop,Real Estate,116314.56211162354
3,7,ptf_eop,Precious Metals,29078.640527905885
3,7,ptf_eop,Bonds,174471.8431674353
3,7,ptf_eop,Crypto,29078.640527905885
3,7,ptf_eop,Stocks,232629.12422324708
3,7,ptf1,Cash,0.0
3,7,ptf1,Real Estate,121275.87311921362
3,7,ptf1,Precious Metals,30318.968279803405
3,7,ptf1,Bonds,157107.25464087006
3,7,ptf1,Crypto,30318.968279803405
3,7,ptf1,Stocks,242551.74623842724
3,7,ptf2,Cash,0.0
3,7,ptf2,Real Estate,116314.56211162354
3,7,ptf2,Precious Metals,29078.640527905885
3,7,ptf2,Bonds,174471.8431674353
3,7,ptf2,Crypto,29078.640527905885
3,7,ptf2,Stocks,232629.12422324708
3,7,ptf3,Cash,0.0
3,7,ptf3,Real Estate,108081.6073191457
3,7,ptf3,Precious Metals,36985.190332660575
3,7,ptf3,Bonds,172656.97725817686
3,7,ptf3,Crypto,28620.159416679202
3,7,ptf3,Stocks,249371.13210273747
3,7,ptf4,Cash,14142.255871282076
3,7,ptf4,Real Estate,108081.6073191457
3,7,ptf4,Precious Metals,36985.190332660575
3,7,ptf4,Bonds,158514.7213868948
3,7,ptf4,Crypto,28620.159416679202
3,7,ptf4,Stocks,249371.13210273747
3,7,ptf5,Cash,14142.255871282076
3,7,ptf5,Real Estate,116314.56211162354
3,7,ptf5,Precious Metals,29078.640527905885
3,7,ptf5,Bonds,174471.8431674353
3,7,ptf5,Crypto,29078.640527905885
3,7,ptf5,Stocks,232629.12422324708
3,7,returns,Cash,0.0
3,7,returns,Money Market,0.005085602160785726
3,7,returns,Bonds,-0.010402056150210703
3,7,returns,Stocks,0.07196866658631955
3,7,returns,Crypto,-0.01576693761823887
3,7,returns,Precious Metals,0.2719023194075052
3,7,returns,Real Estate,-0.07078180619015642
3,7,contributions,,0.0
3,7,withdrawals,,50000.0
3,7,availableCash,,0.0
3,7,cashBuffer,,150000.0
3,7,cashDepletion,,25193.4449620496
3,7,shortfall,,24806.5550379504
3,7,cashReplenishment,,14142.255871282076
3,7,financialGainLoss,,14142.255871282076
3,8,ptf_bop,Cash,14142.255871282076
3,8,ptf_bop,Real Estate,116314.56211162354
3,8,ptf_bop,Precious Metals,29078.640527905885
3,8,ptf_bop,Bonds,174471.8431674353
3,8,ptf_bop,Crypto,29078.640527905885
3,8,ptf_bop,Stocks,232629.12422324708
3,8,ptf_eop,Cash,22366.100008126814
3,8,ptf_eop,Real Estate,109143.01328587998
3,8,ptf_eop,Precious Metals,27285.753321469994
3,8,ptf_eop,Bonds,163714.51992881997
3,8,ptf_eop,Crypto,27285.753321469994
3,8,ptf_eop,Stocks,218286.02657175995
3,8,ptf1,Cash,0.0
3,8,ptf1,Real Estate,116314.56211162354
3,8,ptf1,Precious Metals,29078.640527905885
3,8,ptf1,Bonds,138614.09903871737
3,8,ptf1,Crypto,29078.640527905885
3,8,ptf1,Stocks,232629.12422324708
3,8,ptf2,Cash,0.0
3,8,ptf2,Real Estate,109143.01328587996
3,8,ptf2,Precious Metals,27285.75332146999
3,8,ptf2,Bonds,163714.51992881994
3,8,ptf2,Crypto,27285.75332146999
3,8,ptf2,Stocks,218286.02657175992
3,8,ptf3,Cash,0.0
3,8,ptf3,Real Estate,124180.46927071888
3,8,ptf3,Precious Metals,24969.372276764603
3,8,ptf3,Bonds,158011.63521382643
3,8,ptf3,Crypto,26910.85537863155
3,8,ptf3,Stocks,234008.83429758516
3,8,ptf4,Cash,22366.100008126814
3,8,ptf4,Real Estate,124180.46927071888
3,8,ptf4,Precious Metals,24969.372276764603
3,8,ptf4,Bonds,135645.53520569962
3,8,ptf4,Crypto,26910.85537863155
3,8,ptf4,Stocks,234008.83429758516
3,8,ptf5,Cash,22366.100008126814
3,8,ptf5,Real Estate,109143.01328587998
3,8,ptf5,Precious Metals,27285.753321469994
3,8,ptf5,Bonds,163714.51992881997
3,8,ptf5,Crypto,27285.753321469994
3,8,ptf5,Stocks,218286.02657175995
3,8,returns,Cash,0.0
3,8,returns,Money Market,0.044775827195666064
3,8,returns,Bonds,-0.034834324514850676
3,8,returns,Stocks,0.07202846637852231
3,8,returns,Crypto,-0.013739695526142981
3,8,returns,Precious Metals,-0.08489342468997274
3,8,returns,Real Estate,0.13777754097233028
3,8,contributions,,0.0
3,8,withdrawals,,50000.0
3,8,availableCash,,0.0
3,8,cashBuffer,,150000.0
3,8,cashDepletion,,14142.255871282076
3,8,shortfall,,35857.744128717924
3,8,cashReplenishment,,22366.100008126814
3,8,financialGainLoss,,22366.100008126814
3,9,ptf_bop,Cash,22366.100008126814
3,9,ptf_bop,Real Estate,109143.01328587998
3,9,ptf_bop,Precious Metals,27285.753321469994
3,9,ptf_bop,Bonds,163714.51992881997
3,9,ptf_bop,Crypto,27285.753321469994
3,9,ptf_bop,Stocks,218286.02657175995
3,9,ptf_eop,Cash,0.0
3,9,ptf_eop,Real Estate,69288.9193838273
3,9,ptf_eop,Precious Metals,24976.004676769047
3,9,ptf_eop,Bonds,153776.12041763728
3,9,ptf_eop,Crypto,32131.379342864173
3,9,ptf_eop,Stocks,144626.16208068508
3,9,ptf1,Cash,0.0
3,9,ptf1,Real Estate,109143.01328587998
3,9,ptf1,Precious Metals,27285.753321469994
3,9,ptf1,Bonds,136080.61993694678
3,9,ptf1,Crypto,27285.753321469994
3,9,ptf1,Stocks,218286.02657175995
3,9,ptf2,Cash,0.0
3,9,ptf2,Real Estate,103616.23328750534
3,9,ptf2,Precious Metals,25904.058321876335
3,9,ptf2,Bonds,155424.349931258
3,9,ptf2,Crypto,25904.058321876335
3,9,ptf2,Stocks,207232.46657501068
3,9,ptf3,Cash,0.0
3,9,ptf3,Real Estate,69288.9193838273
3,9,ptf3,Precious Metals,24976.004676769047
3,9,ptf3,Bonds,153776.12041763728
3,9,ptf3,Crypto,32131.379342864173
3,9,ptf3,Stocks,144626.16208068508
3,9,ptf4,Cash,0.0
3,9,ptf4,Real Estate,69288.9193838273
3,9,ptf4,Precious Metals,24976.004676769047
3,9,ptf4,Bonds,153776.12041763728
3,9,ptf4,Crypto,32131.379342864173
3,9,ptf4,Stocks,144626.16208068508
3,9,ptf5,Cash,0.0
3,9,ptf5,Real Estate,69288.9193838273
3,9,ptf5,Precious Metals,24976.004676769047
3,9,ptf5,Bonds,153776.12041763728
3,9,ptf5,Crypto,32131.379342864173
3,9,ptf5,Stocks,144626.16208068508
3,9,returns,Cash,0.0
3,9,returns,Money Market,-0.030153119171234314
3,9,returns,Bonds,-0.010604705854325332
3,9,returns,Stocks,-0.30210664153661654
3,9,returns,Crypto,0.24039943639753072
3,9,returns,Precious Metals,-0.03582657333362842
3,9,returns,Real Estate,-0.3312928178775769
3,9,contributions,,0.0
3,9,withdrawals,,50000.0
3,9,availableCash,,0.0
3,9,cashBuffer,,150000.0
3,9,cashDepletion,,22366.100008126814
3,9,shortfall,,27633.899991873186
3,9,cashReplenishment,,0
3,9,financialGainLoss,,-93282.5805357438
3,10,ptf_bop,Cash,0.0
3,10,ptf_bop,Real Estate,69288.9193838273
3,10,ptf_bop,Precious Metals,24976.004676769047
3,10,ptf_bop,Bonds,153776.12041763728
3,10,ptf_bop,Crypto,32131.379342864173
3,10,ptf_bop,Stocks,144626.16208068508
3,10,ptf_eop,Cash,59471.71360954968
3,10,ptf_eop,Real Estate,74959.71718035656
3,10,ptf_eop,Precious Metals,18739.92929508914
3,10,ptf_eop,Bonds,112439.57577053484
3,10,ptf_eop,Crypto,18739.92929508914
3,10,ptf_eop,Stocks,149919.43436071312
3,10,ptf1,Cash,0.0
3,10,ptf1,Real Estate,69288.9193838273
3,10,ptf1,Precious Metals,24976.004676769047
3,10,ptf1,Bonds,103776.12041763728
3,10,ptf1,Crypto,32131.379342864173
3,10,ptf1,Stocks,144626.16208068508
3,10,ptf2,Cash,0.0
3,10,ptf2,Real Estate,74959.71718035657
3,10,ptf2,Precious Metals,18739.929295089143
3,10,ptf2,Bonds,112439.57577053485
3,10,ptf2,Crypto,18739.929295089143
3,10,ptf2,Stocks,149919.43436071314
3,10,ptf3,Cash,0.0
3,10,ptf3,Real Estate,85168.32049090292
3,10,ptf3,Precious Metals,22838.899233775748
3,10,ptf3,Bonds,143061.49344621692
3,10,ptf3,Crypto,33518.74523095918
3,10,ptf3,Stocks,149682.8411094777
3,10,ptf4,Cash,59471.71360954968
3,10,ptf4,Real Estate,85168.32049090292
3,10,ptf4,Precious Metals,22838.899233775748
3,10,ptf4,Bonds,83589.77983666724
3,10,ptf4,Crypto,33518.74523095918
3,10,ptf4,Stocks,149682.8411094777
3,10,ptf5,Cash,59471.71360954968
3,10,ptf5,Real Estate,74959.71718035656
3,10,ptf5,Precious Metals,18739.92929508914
3,10,ptf5,Bonds,112439.57577053484
3,10,ptf5,Crypto,18739.92929508914
3,10,ptf5,Stocks,149919.43436071312
3,10,returns,Cash,0.0
3,10,returns,Money Market,0.08718510279411339
3,10,returns,Bonds,0.2723410993489949
3,10,returns,Stocks,-0.001578135965122236
3,10,returns,Crypto,0.7886270915516674
3,10,returns,Precious Metals,0.21872921045442545
3,10,returns,Real Estate,0.1361878578861759
3,10,contributions,,0.0
3,10,withdrawals,,50000.0
3,10,availableCash,,0.0
3,10,cashBuffer,,150000.0
3,10,cashDepletion,,0.0
3,10,shortfall,,50000.0
3,10,cashReplenishment,,59471.71360954968
3,10,financialGainLoss,,59471.71360954968
3,11,ptf_bop,Cash,59471.71360954968
3,11,ptf_bop,Real Estate,74959.71718035656
3,11,ptf_bop,Precious Metals,18739.92929508914
3,11,ptf_bop,Bonds,112439.57577053484
3,11,ptf_bop,Crypto,18739.92929508914
3,11,ptf_bop,Stocks,149919.43436071312
3,11,ptf_eop,Cash,43368.36256830196
3,11,ptf_eop,Real Estate,74959.71718035656
3,11,ptf_eop,Precious Metals,18739.92929508914
3,11,ptf_eop,Bonds,112439.57577053484
3,11,ptf_eop,Crypto,18739.92929508914
3,11,ptf_eop,Stocks,149919.43436071312
3,11,ptf1,Cash,9471.713609549683
3,11,ptf1,Real Estate,74959.71718035656
3,11,ptf1,Precious Metals,18739.92929508914
3,11,ptf1,Bonds,112439.57577053484
3,11,ptf1,Crypto,18739.92929508914
3,11,ptf1,Stocks,149919.43436071312
3,11,ptf2,Cash,9471.713609549683
3,11,ptf2,Real Estate,74959.71718035656
3,11,ptf2,Precious Metals,18739.92929508914
3,11,ptf2,Bonds,112439.57577053484
3,11,ptf2,Crypto,18739.92929508914
3,11,ptf2,Stocks,149919.43436071312
3,11,ptf3,Cash,9471.713609549683
3,11,ptf3,Real Estate,74545.92081978936
3,11,ptf3,Precious Metals,17955.427786827106
3,11,ptf3,Bonds,114677.1133992769
3,11,ptf3,Crypto,22713.121758594807
3,11,ptf3,Stocks,178803.6510960469
3,11,ptf4,Cash,43368.36256830196
3,11,ptf4,Real Estate,74545.92081978936
3,11,ptf4,Precious Metals,17955.427786827106
3,11,ptf4,Bonds,80780.46444052462
3,11,ptf4,Crypto,22713.121758594807
3,11,ptf4,Stocks,178803.6510960469
3,11,ptf5,Cash,43368.36256830196
3,11,ptf5,Real Estate,74959.71718035656
3,11,ptf5,Precious Metals,18739.92929508914
3,11,ptf5,Bonds,112439.57577053484
3,11,ptf5,Crypto,18739.92929508914
3,11,ptf5,Stocks,149919.43436071312
3,11,returns,Cash,0.0
3,11,returns,Money Market,-0.014667139893640496
3,11,returns,Bonds,0.01989991169397864
3,11,returns,Stocks,0.1926649260551306
3,11,returns,Crypto,0.2120174735422751
3,11,returns,Precious Metals,-0.0418625650027195
3,11,returns,Real Estate,-0.005520249757233944
3,11,contributions,,0.0
3,11,withdrawals,,50000.0
3,11,availableCash,,9471.713609549683
3,11,cashBuffer,,150000.0
3,11,cashDepletion,,50000.0
3,11,shortfall,,0.0
3,11,cashReplenishment,,33896.64895875228
3,11,financialGainLoss,,33896.64895875228
3,12,ptf_bop,Cash,43368.36256830196
3,12,ptf_bop,Real Estate,74959.71718035656
3,12,ptf_bop,Precious Metals,18739.92929508914
3,12,ptf_bop,Bonds,112439.57577053484
3,12,ptf_bop,Crypto,18739.92929508914
3,12,ptf_bop,Stocks,149919.43436071312
3,12,ptf_eop,Cash,40424.669979787956
3,12,ptf_eop,Real Estate,73633.38969401697
3,12,ptf_eop,Precious Metals,18408.34742350424
3,12,ptf_eop,Bonds,110450.08454102544
3,12,ptf_eop,Crypto,18408.34742350424
3,12,ptf_eop,Stocks,147266.77938803393
3,12,ptf1,Cash,0.0
3,12,ptf1,Real Estate,74959.71718035656
3,12,ptf1,Precious Metals,18739.92929508914
3,12,ptf1,Bonds,105807.9383388368
3,12,ptf1,Crypto,18739.92929508914
3,12,ptf1,Stocks,149919.43436071312
3,12,ptf2,Cash,0.0
3,12,ptf2,Real Estate,73633.38969401695
3,12,ptf2,Precious Metals,18408.347423504238
3,12,ptf2,Bonds,110450.08454102543
3,12,ptf2,Crypto,18408.347423504238
3,12,ptf2,Stocks,147266.7793880339
3,12,ptf3,Cash,0.0
3,12,ptf3,Real Estate,81835.87615856322
3,12,ptf3,Precious Metals,8728.781712793732
3,12,ptf3,Bonds,95490.21453214734
3,12,ptf3,Crypto,34263.48915232379
3,12,ptf3,Stocks,188273.25689404467
3,12,ptf4,Cash,40424.669979787956
3,12,ptf4,Real Estate,81835.87615856322
3,12,ptf4,Precious Metals,8728.781712793732
3,12,ptf4,Bonds,55065.54455235938
3,12,ptf4,Crypto,34263.48915232379
3,12,ptf4,Stocks,188273.25689404467
3,12,ptf5,Cash,40424.669979787956
3,12,ptf5,Real Estate,73633.38969401697
3,12,ptf5,Precious Metals,18408.34742350424
3,12,ptf5,Bonds,110450.08454102544
3,12,ptf5,Crypto,18408.34742350424
3,12,ptf5,Stocks,147266.77938803393
3,12,returns,Cash,0.0
3,12,returns,Money Market,-0.036781273388132835
3,12,returns,Bonds,-0.13544462252830067
3,12,returns,Stocks,0.27845029052996817
3,12,returns,Crypto,0.8613017433914416
3,12,returns,Precious Metals,-0.5258248058894952
3,12,returns,Real Estate,0.11139629044149185
3,12,contributions,,0.0
3,12,withdrawals,,50000.0
3,12,availableCash,,0.0
3,12,cashBuffer,,150000.0
3,12,cashDepletion,,43368.36256830196
3,12,shortfall,,6631.637431698036
3,12,cashReplenishment,,40424.669979787956
3,12,financialGainLoss,,40424.669979787956
3,13,ptf_bop,Cash,40424.669979787956
3,13,ptf_bop,Real Estate,73633.38969401697
3,13,ptf_bop,Precious Metals,18408.34742350424
3,13,ptf_bop,Bonds,110450.08454102544
3,13,ptf_bop,Crypto,18408.34742350424
3,13,ptf_bop,Stocks,147266.77938803393
3,13,ptf_eop,Cash,11720.91930667666
3,13,ptf_eop,Real Estate,71718.32368997455
3,13,ptf_eop,Precious Metals,17929.58092249364
3,13,ptf_eop,Bonds,107577.48553496182
3,13,ptf_eop,Crypto,17929.58092249364
3,13,ptf_eop,Stocks,143436.6473799491
3,13,ptf1,Cash,0.0
3,13,ptf1,Real Estate,73633.38969401697
3,13,ptf1,Precious Metals,18408.34742350424
3,13,ptf1,Bonds,100874.7545208134
3,13,ptf1,Crypto,18408.34742350424
3,13,ptf1,Stocks,147266.77938803393
3,13,ptf2,Cash,0.0
3,13,ptf2,Real Estate,71718.32368997455
3,13,ptf2,Precious Metals,17929.58092249364
3,13,ptf2,Bonds,107577.48553496182
3,13,ptf2,Crypto,17929.58092249364
3,13,ptf2,Stocks,143436.6473799491
3,13,ptf3,Cash,0.0
3,13,ptf3,Real Estate,73583.91289957878
3,13,ptf3,Precious Metals,19536.404210096513
3,13,ptf3,Bonds,85913.37314610576
3,13,ptf3,Crypto,25906.868925638813
3,13,ptf3,Stocks,165371.97857512953
3,13,ptf4,Cash,11720.91930667666
3,13,ptf4,Real Estate,73583.91289957878
3,13,ptf4,Precious Metals,19536.404210096513
3,13,ptf4,Bonds,74192.4538394291
3,13,ptf4,Crypto,25906.868925638813
3,13,ptf4,Stocks,165371.97857512953
3,13,ptf5,Cash,11720.91930667666
3,13,ptf5,Real Estate,71718.32368997455
3,13,ptf5,Precious Metals,17929.58092249364
3,13,ptf5,Bonds,107577.48553496182
3,13,ptf5,Crypto,17929.58092249364
3,13,ptf5,Stocks,143436.6473799491
3,13,returns,Cash,0.0
3,13,returns,Money Market,-0.04678909230451918
3,13,returns,Bonds,-0.20138147197924045
3,13,returns,Stocks,0.1529269652899511
3,13,returns,Crypto,0.4449232827933657
3,13,returns,Precious Metals,0.08961856356536632
3,13,returns,Real Estate,0.02601272748187514
3,13,contributions,,0.0
3,13,withdrawals,,50000.0
3,13,availableCash,,0.0
3,13,cashBuffer,,150000.0
3,13,cashDepletion,,40424.669979787956
3,13,shortfall,,9575.330020212044
3,13,cashReplenishment,,11720.91930667666
3,13,financialGainLoss,,11720.91930667666
3,14,ptf_bop,Cash,11720.91930667666
3,14,ptf_bop,Real Estate,71718.32368997455
3,14,ptf_bop,Precious Metals,17929.58092249364
